State,Year,Quater,Entity_Name,Entity_Type,User_count
jammu-&-kashmir,2020,4,udhampur,State,53803
jammu-&-kashmir,2020,4,samba,State,48775
jammu-&-kashmir,2020,4,rajouri,State,43240
jammu-&-kashmir,2021,1,jammu,State,307670
jammu-&-kashmir,2021,1,srinagar,State,107147
jammu-&-kashmir,2021,1,baramulla,State,90607
jammu-&-kashmir,2021,1,budgam,State,67920
jammu-&-kashmir,2021,1,kathua,State,62777
jammu-&-kashmir,2021,1,anantnag,State,61151
jammu-&-kashmir,2021,1,kupwara,State,59485
jammu-&-kashmir,2021,1,udhampur,State,58664
jammu-&-kashmir,2021,1,samba,State,53123
jammu-&-kashmir,2021,1,rajouri,State,47092
jammu-&-kashmir,2021,2,jammu,State,329625
jammu-&-kashmir,2021,2,srinagar,State,114498
jammu-&-kashmir,2021,2,baramulla,State,97258
jammu-&-kashmir,2021,2,budgam,State,72750
jammu-&-kashmir,2021,2,kathua,State,67569
jammu-&-kashmir,2021,2,anantnag,State,65592
jammu-&-kashmir,2021,2,kupwara,State,63957
jammu-&-kashmir,2021,2,udhampur,State,63296
jammu-&-kashmir,2021,2,samba,State,57066
jammu-&-kashmir,2021,2,rajouri,State,50772
jammu-&-kashmir,2021,3,jammu,State,354280
jammu-&-kashmir,2021,3,srinagar,State,122752
jammu-&-kashmir,2021,3,baramulla,State,104763
jammu-&-kashmir,2021,3,budgam,State,78298
jammu-&-kashmir,2021,3,kathua,State,73280
jammu-&-kashmir,2021,3,anantnag,State,70633
jammu-&-kashmir,2021,3,kupwara,State,69102
jammu-&-kashmir,2021,3,udhampur,State,68452
jammu-&-kashmir,2021,3,samba,State,61677
jammu-&-kashmir,2021,3,rajouri,State,55013
jammu-&-kashmir,2021,4,jammu,State,378618
jammu-&-kashmir,2021,4,srinagar,State,130968
jammu-&-kashmir,2021,4,baramulla,State,112175
jammu-&-kashmir,2021,4,budgam,State,83726
jammu-&-kashmir,2021,4,kathua,State,78693
jammu-&-kashmir,2021,4,anantnag,State,75622
jammu-&-kashmir,2021,4,kupwara,State,74136
jammu-&-kashmir,2021,4,udhampur,State,73525
jammu-&-kashmir,2021,4,samba,State,66057
jammu-&-kashmir,2021,4,rajouri,State,59304
jammu-&-kashmir,2022,1,jammu,State,401675
jammu-&-kashmir,2022,1,srinagar,State,138727
jammu-&-kashmir,2022,1,baramulla,State,119475
jammu-&-kashmir,2022,1,budgam,State,88994
jammu-&-kashmir,2022,1,kathua,State,83944
jammu-&-kashmir,2022,1,anantnag,State,80434
jammu-&-kashmir,2022,1,kupwara,State,78894
jammu-&-kashmir,2022,1,udhampur,State,78353
jammu-&-kashmir,2022,1,samba,State,70288
jammu-&-kashmir,2022,1,rajouri,State,63232
jammu-&-kashmir,2022,2,jammu,State,423398
jammu-&-kashmir,2022,2,srinagar,State,146169
jammu-&-kashmir,2022,2,baramulla,State,126067
jammu-&-kashmir,2022,2,budgam,State,93893
jammu-&-kashmir,2022,2,kathua,State,88764
jammu-&-kashmir,2022,2,anantnag,State,84898
jammu-&-kashmir,2022,2,kupwara,State,83470
jammu-&-kashmir,2022,2,udhampur,State,82705
jammu-&-kashmir,2022,2,samba,State,74186
jammu-&-kashmir,2022,2,rajouri,State,66893
jammu-&-kashmir,2022,3,jammu,State,445345
jammu-&-kashmir,2022,3,srinagar,State,153729
jammu-&-kashmir,2022,3,baramulla,State,132526
jammu-&-kashmir,2022,3,budgam,State,98698
jammu-&-kashmir,2022,3,kathua,State,93084
jammu-&-kashmir,2022,3,anantnag,State,89184
jammu-&-kashmir,2022,3,kupwara,State,87867
jammu-&-kashmir,2022,3,udhampur,State,86915
jammu-&-kashmir,2022,3,samba,State,78092
jammu-&-kashmir,2022,3,rajouri,State,70231
jammu-&-kashmir,2022,4,jammu,State,465635
jammu-&-kashmir,2022,4,srinagar,State,160924
jammu-&-kashmir,2022,4,baramulla,State,138215
jammu-&-kashmir,2022,4,budgam,State,103056
jammu-&-kashmir,2022,4,kathua,State,96688
jammu-&-kashmir,2022,4,anantnag,State,93107
jammu-&-kashmir,2022,4,kupwara,State,91691
jammu-&-kashmir,2022,4,udhampur,State,90677
jammu-&-kashmir,2022,4,samba,State,81447
jammu-&-kashmir,2022,4,rajouri,State,72921
jammu-&-kashmir,2023,1,jammu,State,485903
jammu-&-kashmir,2023,1,srinagar,State,167765
jammu-&-kashmir,2023,1,baramulla,State,144514
jammu-&-kashmir,2023,1,budgam,State,107555
jammu-&-kashmir,2023,1,kathua,State,100962
jammu-&-kashmir,2023,1,anantnag,State,97227
jammu-&-kashmir,2023,1,kupwara,State,95832
jammu-&-kashmir,2023,1,udhampur,State,94792
jammu-&-kashmir,2023,1,samba,State,85114
jammu-&-kashmir,2023,1,rajouri,State,76256
jammu-&-kashmir,2023,2,jammu,State,504935
jammu-&-kashmir,2023,2,srinagar,State,174167
jammu-&-kashmir,2023,2,baramulla,State,150753
jammu-&-kashmir,2023,2,budgam,State,112096
jammu-&-kashmir,2023,2,kathua,State,105650
jammu-&-kashmir,2023,2,anantnag,State,101512
jammu-&-kashmir,2023,2,kupwara,State,100220
jammu-&-kashmir,2023,2,udhampur,State,98918
jammu-&-kashmir,2023,2,samba,State,88654
jammu-&-kashmir,2023,2,rajouri,State,79836
jammu-&-kashmir,2023,3,jammu,State,524726
jammu-&-kashmir,2023,3,srinagar,State,180872
jammu-&-kashmir,2023,3,baramulla,State,156673
jammu-&-kashmir,2023,3,budgam,State,116523
jammu-&-kashmir,2023,3,kathua,State,110005
jammu-&-kashmir,2023,3,anantnag,State,105459
jammu-&-kashmir,2023,3,kupwara,State,104220
jammu-&-kashmir,2023,3,udhampur,State,103054
jammu-&-kashmir,2023,3,samba,State,92315
jammu-&-kashmir,2023,3,rajouri,State,83335
jammu-&-kashmir,2023,4,jammu,State,542942
jammu-&-kashmir,2023,4,srinagar,State,187378
jammu-&-kashmir,2023,4,baramulla,State,162749
jammu-&-kashmir,2023,4,budgam,State,121095
jammu-&-kashmir,2023,4,kathua,State,114338
jammu-&-kashmir,2023,4,anantnag,State,109642
jammu-&-kashmir,2023,4,kupwara,State,108196
jammu-&-kashmir,2023,4,udhampur,State,106838
jammu-&-kashmir,2023,4,samba,State,95819
jammu-&-kashmir,2023,4,rajouri,State,86618
jammu-&-kashmir,2024,1,jammu,State,563905
jammu-&-kashmir,2024,1,srinagar,State,194780
jammu-&-kashmir,2024,1,baramulla,State,169476
jammu-&-kashmir,2024,1,budgam,State,126146
jammu-&-kashmir,2024,1,kathua,State,119369
jammu-&-kashmir,2024,1,anantnag,State,114215
jammu-&-kashmir,2024,1,kupwara,State,112748
jammu-&-kashmir,2024,1,udhampur,State,111438
jammu-&-kashmir,2024,1,samba,State,99768
jammu-&-kashmir,2024,1,rajouri,State,90494
jammu-&-kashmir,2024,2,jammu,State,584892
jammu-&-kashmir,2024,2,srinagar,State,202116
jammu-&-kashmir,2024,2,baramulla,State,176182
jammu-&-kashmir,2024,2,budgam,State,131188
jammu-&-kashmir,2024,2,kathua,State,123907
jammu-&-kashmir,2024,2,anantnag,State,118778
jammu-&-kashmir,2024,2,kupwara,State,117021
jammu-&-kashmir,2024,2,udhampur,State,115581
jammu-&-kashmir,2024,2,samba,State,103572
jammu-&-kashmir,2024,2,rajouri,State,93888
jammu-&-kashmir,2024,3,jammu,State,837777
jammu-&-kashmir,2024,3,srinagar,State,457327
jammu-&-kashmir,2024,3,baramulla,State,333306
jammu-&-kashmir,2024,3,anantnag,State,274253
jammu-&-kashmir,2024,3,kupwara,State,234801
jammu-&-kashmir,2024,3,budgam,State,215654
jammu-&-kashmir,2024,3,kathua,State,197546
jammu-&-kashmir,2024,3,rajouri,State,179306
jammu-&-kashmir,2024,3,samba,State,178564
jammu-&-kashmir,2024,3,udhampur,State,177039
jammu-&-kashmir,2024,4,jammu,State,864118
jammu-&-kashmir,2024,4,srinagar,State,471195
jammu-&-kashmir,2024,4,baramulla,State,344407
jammu-&-kashmir,2024,4,anantnag,State,282299
jammu-&-kashmir,2024,4,kupwara,State,241441
jammu-&-kashmir,2024,4,budgam,State,222093
jammu-&-kashmir,2024,4,kathua,State,203174
jammu-&-kashmir,2024,4,rajouri,State,185469
jammu-&-kashmir,2024,4,samba,State,183505
jammu-&-kashmir,2024,4,udhampur,State,181933
jharkhand,2018,1,ranchi,State,159444
jharkhand,2018,1,dhanbad,State,130195
jharkhand,2018,1,east singhbhum,State,103016
jharkhand,2018,1,bokaro,State,101673
jharkhand,2018,1,hazaribagh,State,56421
jharkhand,2018,1,giridih,State,45940
jharkhand,2018,1,ramgarh,State,37875
jharkhand,2018,1,deoghar,State,35229
jharkhand,2018,1,palamu,State,31788
jharkhand,2018,1,saraikela kharsawan,State,31177
jharkhand,2018,2,ranchi,State,216019
jharkhand,2018,2,dhanbad,State,181348
jharkhand,2018,2,east singhbhum,State,142493
jharkhand,2018,2,bokaro,State,139675
jharkhand,2018,2,hazaribagh,State,78856
jharkhand,2018,2,giridih,State,63248
jharkhand,2018,2,ramgarh,State,51846
jharkhand,2018,2,deoghar,State,50575
jharkhand,2018,2,palamu,State,45659
jharkhand,2018,2,saraikela kharsawan,State,43186
jharkhand,2018,3,ranchi,State,265341
jharkhand,2018,3,dhanbad,State,219103
jharkhand,2018,3,east singhbhum,State,176668
jharkhand,2018,3,bokaro,State,167183
jharkhand,2018,3,hazaribagh,State,99502
jharkhand,2018,3,giridih,State,80440
jharkhand,2018,3,deoghar,State,63814
jharkhand,2018,3,ramgarh,State,63704
jharkhand,2018,3,palamu,State,59382
jharkhand,2018,3,saraikela kharsawan,State,54706
jharkhand,2018,4,ranchi,State,326599
jharkhand,2018,4,dhanbad,State,268439
jharkhand,2018,4,east singhbhum,State,217406
jharkhand,2018,4,bokaro,State,202242
jharkhand,2018,4,hazaribagh,State,126167
jharkhand,2018,4,giridih,State,103118
jharkhand,2018,4,deoghar,State,80669
jharkhand,2018,4,ramgarh,State,78772
jharkhand,2018,4,palamu,State,77478
jharkhand,2018,4,saraikela kharsawan,State,68611
jharkhand,2019,1,ranchi,State,386608
jharkhand,2019,1,dhanbad,State,313255
jharkhand,2019,1,east singhbhum,State,256344
jharkhand,2019,1,bokaro,State,235969
jharkhand,2019,1,hazaribagh,State,151904
jharkhand,2019,1,giridih,State,123889
jharkhand,2019,1,deoghar,State,97449
jharkhand,2019,1,palamu,State,94917
jharkhand,2019,1,ramgarh,State,93606
jharkhand,2019,1,saraikela kharsawan,State,81052
jharkhand,2019,2,ranchi,State,441616
jharkhand,2019,2,dhanbad,State,350861
jharkhand,2019,2,east singhbhum,State,293761
jharkhand,2019,2,bokaro,State,263361
jharkhand,2019,2,hazaribagh,State,174278
jharkhand,2019,2,giridih,State,140800
jharkhand,2019,2,deoghar,State,115129
jharkhand,2019,2,palamu,State,109508
jharkhand,2019,2,ramgarh,State,106681
jharkhand,2019,2,saraikela kharsawan,State,91579
jharkhand,2019,3,ranchi,State,495155
jharkhand,2019,3,dhanbad,State,388528
jharkhand,2019,3,east singhbhum,State,329319
jharkhand,2019,3,bokaro,State,290252
jharkhand,2019,3,hazaribagh,State,196452
jharkhand,2019,3,giridih,State,155689
jharkhand,2019,3,deoghar,State,132603
jharkhand,2019,3,palamu,State,123609
jharkhand,2019,3,ramgarh,State,119804
jharkhand,2019,3,saraikela kharsawan,State,101247
jharkhand,2019,4,ranchi,State,548293
jharkhand,2019,4,dhanbad,State,436201
jharkhand,2019,4,east singhbhum,State,364379
jharkhand,2019,4,bokaro,State,322689
jharkhand,2019,4,hazaribagh,State,222038
jharkhand,2019,4,giridih,State,175648
jharkhand,2019,4,deoghar,State,155132
jharkhand,2019,4,palamu,State,141817
jharkhand,2019,4,ramgarh,State,134423
jharkhand,2019,4,saraikela kharsawan,State,112827
jharkhand,2020,1,ranchi,State,602664
jharkhand,2020,1,dhanbad,State,479075
jharkhand,2020,1,east singhbhum,State,398663
jharkhand,2020,1,bokaro,State,352220
jharkhand,2020,1,hazaribagh,State,248710
jharkhand,2020,1,giridih,State,195939
jharkhand,2020,1,deoghar,State,179746
jharkhand,2020,1,palamu,State,161215
jharkhand,2020,1,ramgarh,State,149467
jharkhand,2020,1,saraikela kharsawan,State,124479
jharkhand,2020,2,ranchi,State,658759
jharkhand,2020,2,dhanbad,State,519732
jharkhand,2020,2,east singhbhum,State,434360
jharkhand,2020,2,bokaro,State,380895
jharkhand,2020,2,hazaribagh,State,276976
jharkhand,2020,2,giridih,State,220721
jharkhand,2020,2,deoghar,State,210740
jharkhand,2020,2,palamu,State,183579
jharkhand,2020,2,ramgarh,State,165378
jharkhand,2020,2,saraikela kharsawan,State,136923
jharkhand,2020,3,ranchi,State,722352
jharkhand,2020,3,dhanbad,State,564484
jharkhand,2020,3,east singhbhum,State,476881
jharkhand,2020,3,bokaro,State,412560
jharkhand,2020,3,hazaribagh,State,306623
jharkhand,2020,3,giridih,State,242810
jharkhand,2020,3,deoghar,State,238221
jharkhand,2020,3,palamu,State,204809
jharkhand,2020,3,ramgarh,State,182149
jharkhand,2020,3,saraikela kharsawan,State,150480
jharkhand,2020,4,ranchi,State,791146
jharkhand,2020,4,dhanbad,State,614521
jharkhand,2020,4,east singhbhum,State,520692
jharkhand,2020,4,bokaro,State,446968
jharkhand,2020,4,hazaribagh,State,337622
jharkhand,2020,4,giridih,State,266388
jharkhand,2020,4,deoghar,State,261144
jharkhand,2020,4,palamu,State,227735
jharkhand,2020,4,ramgarh,State,199908
jharkhand,2020,4,saraikela kharsawan,State,165120
jharkhand,2021,1,ranchi,State,853943
jharkhand,2021,1,dhanbad,State,661077
jharkhand,2021,1,east singhbhum,State,560083
jharkhand,2021,1,bokaro,State,480036
jharkhand,2021,1,hazaribagh,State,366460
jharkhand,2021,1,giridih,State,288800
jharkhand,2021,1,deoghar,State,281799
jharkhand,2021,1,palamu,State,247954
jharkhand,2021,1,ramgarh,State,216188
jharkhand,2021,1,saraikela kharsawan,State,177952
jharkhand,2021,2,ranchi,State,913972
jharkhand,2021,2,dhanbad,State,707255
jharkhand,2021,2,east singhbhum,State,598988
jharkhand,2021,2,bokaro,State,513303
jharkhand,2021,2,hazaribagh,State,393223
jharkhand,2021,2,giridih,State,311161
jharkhand,2021,2,deoghar,State,302724
jharkhand,2021,2,palamu,State,267081
jharkhand,2021,2,ramgarh,State,231819
jharkhand,2021,2,saraikela kharsawan,State,190784
jharkhand,2021,3,ranchi,State,982147
jharkhand,2021,3,dhanbad,State,759888
jharkhand,2021,3,east singhbhum,State,642805
jharkhand,2021,3,bokaro,State,551517
jharkhand,2021,3,hazaribagh,State,424328
jharkhand,2021,3,giridih,State,337529
jharkhand,2021,3,deoghar,State,327586
jharkhand,2021,3,palamu,State,289617
jharkhand,2021,3,ramgarh,State,250016
jharkhand,2021,3,saraikela kharsawan,State,205625
jharkhand,2021,4,ranchi,State,1050479
jharkhand,2021,4,dhanbad,State,812467
jharkhand,2021,4,east singhbhum,State,686766
jharkhand,2021,4,bokaro,State,589361
jharkhand,2021,4,hazaribagh,State,455411
jharkhand,2021,4,giridih,State,362829
jharkhand,2021,4,deoghar,State,351728
jharkhand,2021,4,palamu,State,311702
jharkhand,2021,4,ramgarh,State,267710
jharkhand,2021,4,saraikela kharsawan,State,220378
jharkhand,2022,1,ranchi,State,1115386
jharkhand,2022,1,dhanbad,State,862955
jharkhand,2022,1,east singhbhum,State,728043
jharkhand,2022,1,bokaro,State,626182
jharkhand,2022,1,hazaribagh,State,485388
jharkhand,2022,1,giridih,State,387949
jharkhand,2022,1,deoghar,State,375345
jharkhand,2022,1,palamu,State,333409
jharkhand,2022,1,ramgarh,State,284993
jharkhand,2022,1,saraikela kharsawan,State,234284
jharkhand,2022,2,ranchi,State,1176707
jharkhand,2022,2,dhanbad,State,910885
jharkhand,2022,2,east singhbhum,State,767451
jharkhand,2022,2,bokaro,State,661123
jharkhand,2022,2,hazaribagh,State,513316
jharkhand,2022,2,giridih,State,411014
jharkhand,2022,2,deoghar,State,397542
jharkhand,2022,2,palamu,State,353653
jharkhand,2022,2,ramgarh,State,301481
jharkhand,2022,2,saraikela kharsawan,State,247346
jharkhand,2022,3,ranchi,State,1240013
jharkhand,2022,3,dhanbad,State,961257
jharkhand,2022,3,east singhbhum,State,808077
jharkhand,2022,3,bokaro,State,697249
jharkhand,2022,3,hazaribagh,State,542145
jharkhand,2022,3,giridih,State,434250
jharkhand,2022,3,deoghar,State,420404
jharkhand,2022,3,palamu,State,374369
jharkhand,2022,3,ramgarh,State,318524
jharkhand,2022,3,saraikela kharsawan,State,260605
jharkhand,2022,4,ranchi,State,1301412
jharkhand,2022,4,dhanbad,State,1009397
jharkhand,2022,4,east singhbhum,State,847360
jharkhand,2022,4,bokaro,State,731714
jharkhand,2022,4,hazaribagh,State,569551
jharkhand,2022,4,giridih,State,454873
jharkhand,2022,4,deoghar,State,441349
jharkhand,2022,4,palamu,State,393187
jharkhand,2022,4,ramgarh,State,334310
jharkhand,2022,4,saraikela kharsawan,State,272780
jharkhand,2023,1,ranchi,State,1361772
jharkhand,2023,1,dhanbad,State,1056568
jharkhand,2023,1,east singhbhum,State,886341
jharkhand,2023,1,bokaro,State,766067
jharkhand,2023,1,hazaribagh,State,596924
jharkhand,2023,1,giridih,State,477295
jharkhand,2023,1,deoghar,State,463198
jharkhand,2023,1,palamu,State,412757
jharkhand,2023,1,ramgarh,State,350515
jharkhand,2023,1,saraikela kharsawan,State,285388
jharkhand,2023,2,ranchi,State,1415752
jharkhand,2023,2,dhanbad,State,1099543
jharkhand,2023,2,east singhbhum,State,921184
jharkhand,2023,2,bokaro,State,797723
jharkhand,2023,2,hazaribagh,State,622872
jharkhand,2023,2,giridih,State,499487
jharkhand,2023,2,deoghar,State,483926
jharkhand,2023,2,palamu,State,431928
jharkhand,2023,2,ramgarh,State,365384
jharkhand,2023,2,saraikela kharsawan,State,297520
jharkhand,2023,3,ranchi,State,1472886
jharkhand,2023,3,dhanbad,State,1145055
jharkhand,2023,3,east singhbhum,State,958456
jharkhand,2023,3,bokaro,State,830731
jharkhand,2023,3,hazaribagh,State,649586
jharkhand,2023,3,giridih,State,520993
jharkhand,2023,3,deoghar,State,504651
jharkhand,2023,3,palamu,State,450874
jharkhand,2023,3,ramgarh,State,380913
jharkhand,2023,3,saraikela kharsawan,State,310059
jharkhand,2023,4,ranchi,State,1524444
jharkhand,2023,4,dhanbad,State,1186497
jharkhand,2023,4,east singhbhum,State,992524
jharkhand,2023,4,bokaro,State,861553
jharkhand,2023,4,hazaribagh,State,673853
jharkhand,2023,4,giridih,State,540555
jharkhand,2023,4,deoghar,State,523947
jharkhand,2023,4,palamu,State,468199
jharkhand,2023,4,ramgarh,State,395054
jharkhand,2023,4,saraikela kharsawan,State,321437
jharkhand,2024,1,ranchi,State,1584765
jharkhand,2024,1,dhanbad,State,1234913
jharkhand,2024,1,east singhbhum,State,1032308
jharkhand,2024,1,bokaro,State,897500
jharkhand,2024,1,hazaribagh,State,702582
jharkhand,2024,1,giridih,State,563876
jharkhand,2024,1,deoghar,State,546402
jharkhand,2024,1,palamu,State,488959
jharkhand,2024,1,ramgarh,State,411863
jharkhand,2024,1,saraikela kharsawan,State,334955
jharkhand,2024,2,ranchi,State,1643401
jharkhand,2024,2,dhanbad,State,1281663
jharkhand,2024,2,east singhbhum,State,1071026
jharkhand,2024,2,bokaro,State,931807
jharkhand,2024,2,hazaribagh,State,729302
jharkhand,2024,2,giridih,State,585561
jharkhand,2024,2,deoghar,State,567684
jharkhand,2024,2,palamu,State,507883
jharkhand,2024,2,ramgarh,State,427745
jharkhand,2024,2,saraikela kharsawan,State,347684
jharkhand,2024,3,ranchi,State,1872419
jharkhand,2024,3,dhanbad,State,1181029
jharkhand,2024,3,east singhbhum,State,1027203
jharkhand,2024,3,bokaro,State,842271
jharkhand,2024,3,hazaribag,State,799110
jharkhand,2024,3,giridih,State,713603
jharkhand,2024,3,deoghar,State,671808
jharkhand,2024,3,palamu,State,636687
jharkhand,2024,3,ramgarh,State,429178
jharkhand,2024,3,garhwa,State,397627
jharkhand,2024,4,ranchi,State,1925740
jharkhand,2024,4,dhanbad,State,1217905
jharkhand,2024,4,east singhbhum,State,1058824
jharkhand,2024,4,bokaro,State,870396
jharkhand,2024,4,hazaribag,State,828548
jharkhand,2024,4,giridih,State,747541
jharkhand,2024,4,deoghar,State,695715
jharkhand,2024,4,palamu,State,667463
jharkhand,2024,4,ramgarh,State,443708
jharkhand,2024,4,garhwa,State,419043
karnataka,2018,1,bengaluru urban,State,1922368
karnataka,2018,1,mysuru,State,150799
karnataka,2018,1,belagavi,State,140320
karnataka,2018,1,dharwad,State,106877
karnataka,2018,1,ballari,State,103566
karnataka,2018,1,bengaluru rural,State,87955
karnataka,2018,1,dakshina kannada,State,87491
karnataka,2018,1,tumakuru,State,82955
karnataka,2018,1,kalaburagi,State,81933
karnataka,2018,1,vijayapura,State,68814
karnataka,2018,2,bengaluru urban,State,2553312
karnataka,2018,2,mysuru,State,205044
karnataka,2018,2,belagavi,State,194698
karnataka,2018,2,dharwad,State,144884
karnataka,2018,2,ballari,State,140995
karnataka,2018,2,bengaluru rural,State,121048
karnataka,2018,2,dakshina kannada,State,118271
karnataka,2018,2,tumakuru,State,116855
karnataka,2018,2,kalaburagi,State,113205
karnataka,2018,2,vijayapura,State,95448
karnataka,2018,3,bengaluru urban,State,3167597
karnataka,2018,3,mysuru,State,262075
karnataka,2018,3,belagavi,State,252307
karnataka,2018,3,dharwad,State,181324
karnataka,2018,3,ballari,State,177311
karnataka,2018,3,bengaluru rural,State,156268
karnataka,2018,3,tumakuru,State,154217
